code,desc
2828,Hypochlorites; commercial calcium hypochlorite; chlorites; hypobromites
2829,Chlorates and perchlorates; bromates and perbromates; iodates and periodates
2830,"Sulphides; polysulphides, whether or not chemically defined"
2831,Dithionites and sulfoxylates
2832,Sulphites; thiosulphates
2833,"Sulphates; alums; peroxosulphates ""persulphates"""
2834,Nitrites; nitrates
2835,"Phosphinates ""hypophosphites"", phosphonates ""phosphites"" and phosphates; polyphosphates, whether or not chemically defined"
2836,"Carbonates; peroxocarbonates ""percarbonates""; commercial ammonium carbonate containing ammonium carbamate"
2837,"Cyanides, cyanide oxides and complex cyanides"
2839,Silicates; commercial alkali metal silicates (excl. inorganic or organic compounds of mercury)
2840,"Borates; peroxoborates ""perborates"""
2841,Salts of oxometallic or peroxometallic acids
2842,"Salts of inorganic acids or peroxoacids, incl. aluminosilicates whether or not chemically defined (excl. of oxometallic or peroxometallic acids and azides, and inorganic or organic compounds of mercury)"
2843,"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not chemically defined; amalgams of precious metals"
2844,"Radioactive chemical elements and radioactive isotopes, incl. their fissile or fertile chemical elements and isotopes, and their compounds; mixtures and residues containing these products"
2845,"Non-radioactive isotopes; inorganic or organic compounds of such isotopes, whether or not chemically defined"
2846,"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures of these metals"
2847,"Hydrogen peroxide, whether or not solidified with urea"
2848,"Phosphides, whether or not chemically defined (excl. ferrophosphorus, and inorganic or organic compounds of mercury whether or not chemically defined)"
2849,"Carbides, whether or not chemically defined"
2850,"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined (excl. compounds which are also carbides of heading 2849, and inorganic or organic compounds of mercury whether or not chemically defined)"
2852,"Compounds, inorganic or organic, of mercury, whether or not chemically defined (excl. amalgams)"
2853,"Inorganic compounds, incl. distilled or conductivity water and water of similar purity, n.e.s.; liquid air, whether or not rare gases have been removed; compressed air; amalgams (excl. amalgams of precious metals)"
2901,Acyclic hydrocarbons
2902,Cyclic hydrocarbons
2903,Halogenated derivatives of hydrocarbons
2904,"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated"
2905,"Acyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives"
2906,"Cyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives"
2907,Phenols; phenol-alcohols
2908,"Halogenated, sulphonated, nitrated or nitrosated derivatives of phenols or phenol-alcohols"
2909,"Ethers, ether-alcohols, ether-phenols, ether-alcohol-phenols, alcohol peroxides, ether peroxide, ketone peroxides, whether or not chemically defined, and their halogenated, sulphonated, nitrated or nitrosated derivatives"
2910,"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers, with a three-membered ring, and their halogenated, sulphonated, nitrated or nitrosated derivatives"
2911,"Acetals and hemiacetals, whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives"
2912,"Aldehydes, whether or not with other oxygen function; cyclic polymers of aldehydes; paraformaldehyde"
2913,"Halogenated, sulphonated, nitrated or nitrosated derivatives of cyclic polymers of aldehydes or paraformaldehyde"
2914,"Ketones and quinones, whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives"
2915,"Saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives"
2916,"Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic acids, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives"
2917,"Polycarboxylic acids, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives"
2918,"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives"
2919,"Phosphoric esters and their salts, incl. lactophosphates; their halogenated, sulphonated, nitrated or nitrosated derivatives"
2920,"Esters of other inorganic acids of non-metals and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives (excl. esters of hydrogen halides and of phosphoric esters, their salts and their halogenated, sulphonated, nitrated or nitrosated derivatives)"
2921,Amine-function compounds
2922,Oxygen-function amino-compounds
2923,"Quaternary ammonium salts and hydroxides; lecithins and other phosphoaminolipids, whether or not chemically defined"
2924,Carboxyamide-function compounds; amide-function compounds of carbonic acid
2925,"Carboxyimide-function compounds, incl. saccharin and its salts, and imine-function compounds"
2926,Nitrile-function compounds
2927,"Diazo-, azo- or azoxy-compounds"
2928,Organic derivatives of hydrazine or of hydroxylamine
2929,"Compounds with other nitrogen function (excl. amine-function compounds; oxygen-function amino-compounds; quaternary ammonium salts and hydroxides; lecithin and other phosphoaminolipids; carboxyamide-function compounds; amide-function compounds of carbonic acid; carboxyimide-function, imine-function or ni"
2930,Organo-sulphur compounds
2931,Separate chemically defined organo-inorganic compounds (excl. organo-sulphur compounds and those of mercury)
2932,Heterocyclic compounds with oxygen hetero-atom[s] only
2933,Heterocyclic compounds with nitrogen hetero-atom[s] only
2934,"Nucleic acids and their salts, whether or not chemically defined; heterocyclic compounds (excl. with oxygen only or with nitrogen hetero-atom[s] only)"
2935,Sulphonamides
2936,"Provitamins and vitamins, natural or reproduced by synthesis, incl. natural concentrates, derivatives thereof used primarily as vitamins, and intermixtures of the foregoing, whether or not in any solvent"
2937,"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof ""incl. chain modified polypeptides"", used primarily as hormones"
2938,"Glycosides, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives"
2939,"Vegetable alkaloids, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives"
2940,"Sugars, chemically pure (excl. sucrose, lactose, maltose, glucose and fructose); sugar ethers, sugar acetals and sugar esters, and their salts (excl. natural or reproduced by synthesis, provitamins, vitamins, hormones, glycosides, vegetable alkaloids and their salts, ethers, esters and other derivatives)"
2941,Antibiotics
2942,"Separate chemically defined organic compounds, n.e.s."
3001,"Dried glands and other organs for organo-therapeutic uses, whether or not powdered; extracts of glands or other organs or their secretions, for organo-therapeutic uses; heparin and its salts; other human or animal substances prepared for therapeutic or prophylactic uses, n.e.s."
3002,"Human blood; animal blood prepared for therapeutic, prophylactic or diagnostic uses; antisera and other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes; vaccines, toxins, cultures of micro-organisms (excl. yeasts) and similar products"
3003,"Medicaments consisting of two or more constituents mixed together for therapeutic or prophylactic uses, not in measured doses or put up for retail sale (excl. goods of heading 3002, 3005 or 3006)"
3004,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses ""incl. those in the form of transdermal administration"" or in forms or packings for retail sale (excl. goods of heading 3002, 3005 or 3006)"
3005,"Wadding, gauze, bandages and the like, e.g. dressings, adhesive plasters, poultices, impregnated or covered with pharmaceutical substances or put up for retail sale for medical, surgical, dental or veterinary purposes"
3006,Pharmaceutical preparations and products of subheadings 3006.10.10 to 3006.60.90
3101,"Animal or vegetable fertilisers, whether or not mixed together or chemically treated; fertilisers produced by the mixing or chemical treatment of animal or vegetable products (excl. those in pellet or similar forms, or in packages with a gross weight of <= 10 kg)"
3102,"Mineral or chemical nitrogenous fertilisers (excl. those in pellet or similar forms, or in packages with a gross weight of <= 10 kg)"
3103,"Mineral or chemical phosphatic fertilisers (excl. those in tablets or similar forms, or in packages with a gross weight of <= 10 kg)"
3104,"Mineral or chemical potassic fertilisers (excl. those in tablets or similar forms, or in packages with a gross weight of <= 10 kg)"
3105,"Mineral or chemical fertilisers containing two or three of the fertilising elements nitrogen, phosphorus and potassium; other fertilisers (excl. pure animal or vegetable fertilisers or mineral or chemical nitrogenous, phosphatic or potassic fertilisers); animal, vegetable, mineral or chemical fertilisers"
3201,"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives"
3202,"Synthetic organic tanning substances; inorganic tanning substances; tanning preparations, whether or not containing natural tanning substances; enzymatic preparations for pre-tanning"
3203,"Colouring matter of vegetable or animal origin, incl. dye extracts (excl. animal black), whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin of a kind used to dye fabrics or produce colorant preparations (excl. preparations of heading 3207, 3208, 3209,"
3204,"Synthetic organic colouring matter, whether or not chemically defined; preparations based on synthetic organic colouring matter of a kind used to dye fabrics or produce colorant preparations; synthetic organic products of a kind used as fluorescent brightening agents or as luminophores, whether or not ch"
3205,"Colour lakes (other than Chinese or Japanese lacquer and paints); preparations based on colour lakes of a kind used to dye fabrics or produce colorant preparations (excl. preparations of heading 3207, 3208, 3209, 3210, 3213 and 3215)"
3206,"Inorganic or mineral colouring matter, n.e.s.; preparations based on inorganic or mineral colouring matter of a kind used for colouring any material or produce colorant preparations (excl. preparations of heading 3207, 3208, 3209, 3210, 3213 and 3215); inorganic products of a kind used as luminophores, w"
